#name	name2
NM_001135047	JDP2
NM_001135049	JDP2
NM_006399	BATF
NM_130469	JDP2
NM_000793	DIO2
NM_001007023	DIO2
NM_013989	DIO2
NM_001242503	DIO2
NM_001242502	DIO2
NM_006888	CALM1
NM_001085	SERPINA3
NM_173849	GSC
NM_003384	VRK1
NM_138576	BCL11B
NM_022898	BCL11B
NM_003403	YY1
NR_030175	MIR495
NM_006291	TNFAIP2
NM_006427	SIVA1
NM_021709	SIVA1
NM_001519	BRF1
NM_145685	BRF1
NM_001242788	BRF1
NM_001242790	BRF1
NM_001242789	BRF1
NM_139057	ADAMTS17
NM_002943	RORA
NM_134260	RORA
NM_134262	RORA
NM_134261	RORA
NM_014862	ARNT2
NM_002399	MEIS2
NM_172316	MEIS2
NM_170677	MEIS2
NM_170676	MEIS2
NM_172315	MEIS2
NM_001220482	MEIS2
NM_170674	MEIS2
NM_170675	MEIS2
NR_051953	MEIS2
NM_001141980	TP53BP1
NM_005657	TP53BP1
NM_001141979	TP53BP1
NM_005254	GABPB1
NM_016655	GABPB1
NM_002041	GABPB1
NM_181427	GABPB1
NM_016654	GABPB1
NM_031226	CYP19A1
NM_000103	CYP19A1
NM_022841	RFX7
NM_207037	TCF12
NM_207036	TCF12
NM_207040	TCF12
NM_207038	TCF12
NM_003205	TCF12
NM_001136015	ANXA2
NM_004039	ANXA2
NM_001002858	ANXA2
NM_001002857	ANXA2
NM_002757	MAP2K5
NM_145160	MAP2K5
NM_001206804	MAP2K5
NM_005902	SMAD3
NM_016166	PIAS1
NM_006305	ANP32A
NM_002675	PML
NM_033244	PML
NM_033240	PML
NM_033239	PML
NM_033238	PML
NM_033250	PML
NM_033249	PML
NM_033247	PML
NM_033246	PML
NM_018200	HMG20A
NM_001265605	MORF4L1
NM_001265604	MORF4L1
NM_206839	MORF4L1
NM_006791	MORF4L1
NM_001265603	MORF4L1
NM_022769	CRTC3
NM_001042574	CRTC3
NM_000875	IGF1R
NM_001040655	TTC23
NM_001130927	MEF2A
NM_022905	TTC23
NM_001040659	TTC23
NM_001040660	TTC23
NM_001040656	TTC23
NM_001040658	TTC23
NM_001040657	TTC23
NM_005587	MEF2A
NM_001130926	MEF2A
NM_001171894	MEF2A
NM_178842	CERS3
NM_000462	UBE3A
NM_130839	UBE3A
NM_130838	UBE3A
NM_015995	KLF13
NM_001191323	GREM1
NM_001191322	GREM1
NM_013372	GREM1
NM_003246	THBS1
NM_001128629	PAK6
NM_001128628	PAK6
NM_020168	PAK6
NM_015138	RTF1
NM_001080541	MGA
NM_001164273	MGA
NM_000070	CAPN3
NM_173087	CAPN3
NM_024344	CAPN3
NM_173089	CAPN3
NM_173088	CAPN3
NM_173090	CAPN3
NM_014793	LCMT2
NM_152455	ZSCAN29
NM_004498	ONECUT1
NM_004492	GTF2A2
NM_012182	FOXB1
NM_001018008	TPM1
NM_001018020	TPM1
NM_000366	TPM1
NM_001018007	TPM1
NM_001018006	TPM1
NM_001018005	TPM1
NM_001018004	TPM1
NM_006049	SNAPC5
NM_001142861	SMAD6
NM_005585	SMAD6
NR_027654	SMAD6
NM_001145102	SMAD3
NM_001145104	SMAD3
NM_001145103	SMAD3
NM_014249	NR2E3
NM_016346	NR2E3
NM_015477	SIN3A
NM_001145358	SIN3A
NM_001145357	SIN3A
NM_001897	CSPG4
NM_145805	ISL2
NM_001717	BNC1
NR_003654	SCAND2
NM_001007072	ZSCAN2
NM_017894	ZSCAN2
NR_004859	SCAND2
NM_181877	ZSCAN2
NM_018670	MESP1
NM_001039958	MESP2
NM_006011	ST8SIA2
NM_021005	NR2F2
NM_001145157	NR2F2
NM_001145156	NR2F2
NM_001145155	NR2F2
NM_001130928	MEF2A
NM_001755	CBFB
NM_022845	CBFB
NM_024997	ATF7IP2
NM_001256160	ATF7IP2
NR_045816	ATF7IP2
NM_002738	PRKCB
NM_212535	PRKCB
NM_005611	RBL2
NM_173165	NFATC3
NM_173163	NFATC3
NM_004555	NFATC3
NM_016373	WWOX
NM_004380	CREBBP
NM_001079846	CREBBP
NM_003470	USP7
NM_000246	CIITA
NM_014048	MKL2
NM_001171	ABCC6
NM_001004067	NOMO3
NM_016641	GDE1
NM_001520	GTF3C1
NR_003369	RRN3P2
NM_001170634	FUS
NM_004960	FUS
NM_001170937	FUS
NR_028388	FUS
NM_015069	ZNF423
NM_001080432	FTO
NM_001191022	CTCF
NM_006565	CTCF
NM_004360	CDH1
NM_006599	NFAT5
NM_138714	NFAT5
NM_138713	NFAT5
NM_199423	WWP2
NM_007014	WWP2
NM_001113178	NFAT5
NM_173214	NFAT5
NM_001164766	ZFHX3
NM_006885	ZFHX3
NM_130791	WWOX
NM_003791	MBTPS1
NM_005187	CBFA2T3
NM_175931	CBFA2T3
NR_003228	AFG3L1P
NR_003227	AFG3L1P
NR_003226	AFG3L1P
NM_016310	POLR3K
NM_001077350	NPRL3
NM_001039476	NPRL3
NM_001243248	NPRL3
NM_001243247	NPRL3
NM_001243249	NPRL3
NM_005632	SOLH
NM_014587	SOX8
NM_194261	UBE2I
NM_194260	UBE2I
NM_194259	UBE2I
NM_003345	UBE2I
NM_032271	TRAF7
NM_000296	PKD1
NM_001009944	PKD1
NM_004424	E4F1
NM_207013	TCEB2
NM_007108	TCEB2
NM_032805	ZSCAN10
NM_004220	ZNF213
NM_001134655	ZNF213
NM_005741	ZNF263
NM_001032292	ZNF174
NM_003450	ZNF174
NM_017810	ZNF434
NM_178844	NLRC3
NM_003223	TFAP4
NM_032575	GLIS2
NM_001135110	DNAJA3
NM_005147	DNAJA3
NM_021646	ZNF500
NM_001079514	UBN1
NM_016936	UBN1
NR_045815	ATF7IP2
NM_003561	PLA2G10
NM_018427	RRN3
NM_001079528	ABCC6
NR_003370	RRN3P1
NM_018119	POLR3E
NM_001258034	POLR3E
NM_001258033	POLR3E
NM_001258036	POLR3E
NM_001258035	POLR3E
NR_047581	POLR3E
NR_027460	RRN3P3
NM_005030	PLK1
NM_001012981	ZKSCAN2
NM_145659	IL27
NM_177534	SULT1A1
NM_177530	SULT1A1
NM_177529	SULT1A1
NM_001055	SULT1A1
NM_177536	SULT1A1
NM_001042539	MAZ
NM_002383	MAZ
NM_001040056	MAPK3
NM_002746	MAPK3
NM_001127617	ALDOA
NM_000034	ALDOA
NM_004608	TBX6
NM_001109891	MAPK3
NM_001243177	ALDOA
NM_184043	ALDOA
NM_184041	ALDOA
NM_002773	PRSS8
NM_032188	KAT8
NM_182958	KAT8
NM_013258	PYCARD
NM_152901	PYDC1
NM_145182	PYCARD
NM_015927	TGFB1I1
NM_001042454	TGFB1I1
NM_001164719	TGFB1I1
NR_037620	ORC6
NM_014321	ORC6
NM_013263	BRD7
NM_001173984	BRD7
NM_015247	CYLD
NM_001042355	CYLD
NM_001042412	CYLD
NM_022162	NOD2
NM_001127892	SALL1
NM_002968	SALL1
NM_024336	IRX3
NM_001252197	IRX5
NM_005853	IRX5
NM_024335	IRX6
NM_004530	MMP2
NM_001127891	MMP2
NM_014685	HERPUD1
NM_001010990	HERPUD1
NM_001010989	HERPUD1
NM_032206	NLRC5
NM_032940	POLR2C
NM_013242	C16orf80
NM_022770	GINS3
NM_001126130	GINS3
NM_001126129	GINS3
NM_001160305	SETD6
NM_024860	SETD6
NM_001795	CDH5
NM_001040667	HSF4
NM_001950	E2F4
NM_001538	HSF4
NM_016948	PARD6A
NM_001037281	PARD6A
NM_001145964	SLC12A4
NM_005072	SLC12A4
NM_001145963	SLC12A4
NM_001145962	SLC12A4
NM_001145961	SLC12A4
NM_133458	ZFP90
NM_173215	NFAT5
NM_199424	WWP2
NM_006961	ZNF19
NM_001137675	ATXN1L
NR_024612	ATXN1L
NM_018975	TERF2IP
NM_130844	WWOX
NM_005360	MAF
NM_001031804	MAF
NM_001537	HSBP1
NM_001243160	TAF1C
NM_001243159	TAF1C
NM_001243158	TAF1C
NM_001243157	TAF1C
NM_001243156	TAF1C
NM_139353	TAF1C
NM_005679	TAF1C
NM_002163	IRF8
NM_005250	FOXL1
NM_001451	FOXF1
NM_005251	FOXC2
NM_153813	ZFPM1
NM_001127464	ZNF469
NM_178310	SNAI3
NM_014972	TCF25
NM_002386	MC1R
NM_052996	PRDM7
NM_001098173	PRDM7
NM_001146312	MYOCD
NM_153604	MYOCD
NM_001033561	PHF12
NM_020889	PHF12
NM_016834	MAPT
NM_002055	GFAP
NM_001203252	MAPT
NM_001203251	MAPT
NM_016841	MAPT
NM_016835	MAPT
NM_005910	MAPT
NM_001123067	MAPT
NM_001131019	GFAP
NM_003204	NFE2L1
NM_001123066	MAPT
NM_001242376	GFAP
NM_020761	RPTOR
NM_001163034	RPTOR
NM_014520	MYBBP1A
NM_014389	PELP1
NM_001105538	MYBBP1A
NM_005022	PFN1
NR_046388	PELP1
NM_015670	SENP3
NM_001130831	GAS7
NM_003644	GAS7
NM_201433	GAS7
NM_201432	GAS7
NM_006311	NCOR1
NM_001190440	NCOR1
NM_030665	RAI1
NM_003170	SUPT6H
NM_016231	NLK
NM_001042492	NF1
NM_000267	NF1
NM_001128147	NF1
NM_012138	AATF
NM_133439	TADA2A
NM_001488	TADA2A
NM_001166105	TADA2A
NM_004448	ERBB2
NM_001257411	IKZF3
NM_001257409	IKZF3
NM_001257408	IKZF3
NM_183232	IKZF3
NM_183231	IKZF3
NM_183230	IKZF3
NM_183229	IKZF3
NM_183228	IKZF3
NM_001005862	ERBB2
NM_012481	IKZF3
NM_001257414	IKZF3
NM_001257413	IKZF3
NM_001257412	IKZF3
NM_001257410	IKZF3
NR_047559	IKZF3
NR_047560	IKZF3
NM_012448	STAT5B
NM_139276	STAT3
NM_213662	STAT3
NM_003150	STAT3
NM_003110	SP2
NM_003786	ABCC3
NM_002126	HLF
NM_002737	PRKCA
NM_004459	BPTF
NM_182641	BPTF
NM_001251888	ASPSCR1
NM_024083	ASPSCR1
NM_004514	FOXK2
NR_045351	ASPSCR1
NM_033375	MYO1C
NM_001080779	MYO1C
NM_001080950	MYO1C
NR_028076	SCARF1
NM_003693	SCARF1
NM_145352	SCARF1
NM_145350	SCARF1
NR_028075	SCARF1
NM_001098202	HIC1
NM_006497	HIC1
NM_020310	MNT
NM_001114974	SMTNL2
NM_198501	SMTNL2
NM_001140	ALOX15
NM_199004	ARRB2
NM_004313	ARRB2
NM_001257331	ARRB2
NM_001257330	ARRB2
NM_001257329	ARRB2
NM_001257328	ARRB2
NR_047516	ARRB2
NM_015099	CAMTA2
NM_001171168	CAMTA2
NM_001171167	CAMTA2
NM_001171166	CAMTA2
NM_014519	ZNF232
NM_001212	C1QBP
NM_004422	DVL2
NM_001042	SLC2A4
NM_001126118	TP53
NM_006942	SOX15
NM_001126117	TP53
NM_001126116	TP53
NM_001126115	TP53
NM_001126114	TP53
NM_001126113	TP53
NM_000546	TP53
NM_001126112	TP53
NM_032580	HES7
NM_001165967	HES7
NM_002616	PER1
NM_144680	ZNF18
NM_001146313	MYOCD
NR_002211	MEIS3P1
NM_001190438	NCOR1
NM_018955	UBB
NM_020653	ZNF287
NM_004176	SREBF1
NM_001005291	SREBF1
NM_001388	DRG2
NM_001080837	SEBOX
NM_003593	FOXN1
NM_001085454	GIT1
NM_014030	GIT1
NM_001032293	ZNF207
NM_001098507	ZNF207
NM_003457	ZNF207
NM_002982	CCL2
NM_024302	MMP28
NM_139215	TAF15
NM_001032278	MMP28
NM_003487	TAF15
NM_005568	LHX1
NM_000458	HNF1B
NM_001165923	HNF1B
NM_007144	PCGF2
NM_004774	MED1
NM_006160	NEUROD2
NR_047561	IKZF3
NM_199334	THRA
NM_000759	CSF3
NM_003250	THRA
NM_001190919	THRA
NM_001190918	THRA
NM_021724	NR1D1
NM_172220	CSF3
NM_172219	CSF3
NM_001178147	CSF3
NR_033662	CSF3
NM_001024809	RARA
NM_000964	RARA
NM_001145302	RARA
NM_001145301	RARA
NM_001067	TOP2A
NM_019010	KRT20
NM_002230	JUP
NM_021991	JUP
NM_021078	KAT2A
NM_003152	STAT5A
NM_170607	MLX
NM_198205	MLX
NM_198204	MLX
NM_007294	BRCA1
NM_007299	BRCA1
NM_007300	BRCA1
NM_007297	BRCA1
NM_007298	BRCA1
NR_027676	BRCA1
NM_001261439	ETV4
NM_001261437	ETV4
NM_001986	ETV4
NM_001261438	ETV4
NM_001079675	ETV4
NM_013999	MEOX1
NM_004527	MEOX1
NM_001040002	MEOX1
NM_025237	SOST
NM_004090	DUSP3
NM_005474	HDAC5
NM_001015053	HDAC5
NM_001076684	UBTF
NM_001076683	UBTF
NR_045058	UBTF
NM_014233	UBTF
NM_000419	ITGA2B
NM_001466	FZD2
NM_013351	TBX21
NM_001258248	SP6
NM_199262	SP6
NM_006807	CBX1
NM_001127228	CBX1
NM_002146	HOXB3
NM_002145	HOXB2
NM_002144	HOXB1
NM_024015	HOXB4
NM_002147	HOXB5
NM_018952	HOXB6
NM_024017	HOXB9
NM_024016	HOXB8
NM_004502	HOXB7
NM_006361	HOXB13
NM_007241	SNF8
NM_002634	PHB
NM_001199158	KAT7
NM_001199157	KAT7
NM_001199156	KAT7
NM_007067	KAT7
NM_001199155	KAT7
NM_005220	DLX3
NM_138281	DLX4
NM_001934	DLX4
NM_000088	COL1A1
NM_001144070	ABCC3
NM_002512	NME2
NM_000269	NME1
NM_001198682	NME2
NM_001018138	NME2
NM_001018137	NME2
NM_001018139	NME2
NM_198175	NME1
NM_001102402	PCTP
NM_021213	PCTP
NM_005082	TRIM25
NM_001078166	SRSF1
NM_006924	SRSF1
NM_007146	VEZF1
NR_034041	SRSF1
NM_003168	SUPT4H1
NM_001080439	HSF5
NR_029493	MIR21
NM_005994	TBX2
NM_018488	TBX4
NM_199290	NACA2
NM_022562	GH1
NM_022561	GH1
NM_022560	GH1
NM_022559	GH1
NM_002805	PSMC5
NM_000515	GH1
NM_001199163	PSMC5
NM_000346	SOX9
NM_006937	SUMO2
NM_001005849	SUMO2
NM_001258	CDK3
NM_001454	FOXJ1
NM_001142602	SPHK1
NM_001142601	SPHK1
NM_182965	SPHK1
NM_021972	SPHK1
NM_001012270	BIRC5
NM_001168	BIRC5
NM_001012271	BIRC5
NM_003255	TIMP2
NR_037688	ACTG1
NM_001614	ACTG1
NM_001199954	ACTG1
NM_012140	SLC25A10
NM_002359	MAFG
NM_032711	MAFG
NM_016538	SIRT7
NM_144998	STRA13
NM_207459	TEX19
NM_173464	L3MBTL4
NM_001258222	KCTD1
NM_001258221	KCTD1
NM_001136205	KCTD1
NM_001142730	KCTD1
NM_198991	KCTD1
NM_000633	BCL2
NM_005433	YES1
NM_012307	EPB41L3
NM_001204056	ANKRD12
NM_001083625	ANKRD12
NM_015208	ANKRD12
NM_203292	RBBP8
NM_203291	RBBP8
NM_002894	RBBP8
NM_005640	TAF4B
NM_002647	PIK3C3
NM_020964	EPG5
NM_004671	PIAS2
NM_173206	PIAS2
NM_001083962	TCF4
NM_003199	TCF4
NM_001243232	TCF4
NM_001243231	TCF4
NM_001243230	TCF4
NM_001243228	TCF4
NM_001243234	TCF4
NM_001243233	TCF4
NM_001243227	TCF4
NM_001243226	TCF4
NM_001243236	TCF4
NM_001243235	TCF4
NM_006785	MALT1
NM_173844	MALT1
NM_003839	TNFRSF11A
NM_007345	ZNF236
NM_172388	NFATC1
NM_172387	NFATC1
NM_172390	NFATC1
NM_172389	NFATC1
NM_048368	CTDP1
NM_001202504	CTDP1
NM_004715	CTDP1
NM_006162	NFATC1
NM_174886	TGIF1
NM_003244	TGIF1
NM_170695	TGIF1
NM_173208	TGIF1
NM_173207	TGIF1
NM_173211	TGIF1
NM_173209	TGIF1
NM_173210	TGIF1
NM_005257	GATA6
NM_000271	NPC1
NM_001166012	ZSCAN30
NM_001135178	ZNF397
NM_001112734	ZSCAN30
NM_032347	ZNF397
NM_006965	ZNF24
NM_145756	ZNF396
NM_016427	TCEB3B
NM_145653	TCEB3C
NM_145653	TCEB3C
NM_001242907	LOC100506888
NM_001242907	LOC100506888
NM_001135937	SMAD2
NM_005901	SMAD2
NM_001003652	SMAD2
NM_001190821	SMAD7
NM_001190823	SMAD7
NM_001190822	SMAD7
NM_005904	SMAD7
NM_001204151	MBD1
NM_001204142	MBD1
NM_001204140	MBD1
NM_015847	MBD1
NM_015846	MBD1
NM_001204138	MBD1
NM_001204137	MBD1
NM_001204139	MBD1
NM_001204143	MBD1
NM_015845	MBD1
NM_015844	MBD1
NM_002384	MBD1
NM_001204136	MBD1
NM_001204141	MBD1
NM_005359	SMAD4
NR_024546	TXNL1
NM_004786	TXNL1
NM_004852	ONECUT2
NM_000140	FECH
NM_001012515	FECH
NM_013435	RAX
NM_005912	MC4R
NM_000657	BCL2
NM_005786	TSHZ1
NM_014913	ADNP2
NM_016325	ZNF274
NM_016324	ZNF274
NM_030973	MED25
NM_133502	ZNF274
NM_003331	TYK2
NM_001098482	CRTC1
NM_015321	CRTC1
NM_001079881	PRKD2
NM_001079880	PRKD2
NM_001079882	PRKD2
NM_016457	PRKD2
NM_032482	DOT1L
NM_001245005	NFIC
NM_001245004	NFIC
NM_005597	NFIC
NM_205843	NFIC
NM_001245002	NFIC
NM_001258207	VAV1
NM_001258206	VAV1
NM_005428	VAV1
NM_001128847	SMARCA4
NM_001005361	DNM2
NM_003072	SMARCA4
NM_004945	DNM2
NM_199141	CARM1
NM_001190716	DNM2
NM_001128844	SMARCA4
NM_001128849	SMARCA4
NM_001128846	SMARCA4
NM_001128848	SMARCA4
NM_001128845	SMARCA4
NM_001005362	DNM2
NM_001005360	DNM2
NM_002501	NFIX
NM_006532	ELL
NM_017660	GATAD2A
NM_001145785	MEF2B
NM_138330	ZNF675
NM_000175	GPI
NM_001184722	GPI
NM_001243028	AKT2
NM_001243027	AKT2
NM_001626	AKT2
NM_001207026	POU2F2
NM_001207025	POU2F2
NM_001247994	POU2F2
NM_002698	POU2F2
NM_003425	ZNF45
NM_175875	SIX5
NM_001012643	MYPOP
NM_005773	ZNF256
NM_181846	ZSCAN22
NM_005224	ARID3A
NM_001039847	GPX4
NM_001039848	GPX4
NM_002085	GPX4
NM_001405	EFNA2
NM_003200	TCF3
NM_001136139	TCF3
NM_001080488	ONECUT3
NM_031918	KLF16
NM_000479	AMH
NM_006339	HMG20B
NM_032753	RAX2
NM_015897	PIAS4
NM_032607	CREB3L3
NM_182919	TICAM1
NM_001048201	UHRF1
NM_013282	UHRF1
NM_002096	GTF2F1
NM_001144896	CD209
NM_021155	CD209
NM_001144895	CD209
NM_001144899	CD209
NM_001144897	CD209
NM_020415	RETN
NM_001193374	RETN
NM_001144893	CD209
NM_001144894	CD209
NR_026692	CD209
NM_198492	CLEC4G
NM_001244856	CLEC4G
NR_030717	SNAPC2
NM_003083	SNAPC2
NM_024552	CERS4
NM_001130823	DNMT1
NM_001379	DNMT1
NM_000201	ICAM1
NM_001103167	ZGLP1
NM_203500	KEAP1
NM_012289	KEAP1
NM_012218	ILF3
NM_153464	ILF3
NM_017620	ILF3
NM_004516	ILF3
NM_001137673	ILF3
NM_000527	LDLR
NM_001195802	LDLR
NM_001195799	LDLR
NM_001195798	LDLR
NM_001195803	LDLR
NM_001195800	LDLR
NM_021915	ZNF69
NM_181738	PRDX2
NM_005809	PRDX2
NM_002229	JUNB
NM_006563	KLF1
NM_005583	LYL1
NM_001031727	MRI1
NM_032285	MRI1
NM_002918	RFX1
NM_016270	KLF2
NM_005234	NR2F6
NM_005354	JUND
NM_004864	GDF15
NM_012181	FKBP8
NM_003333	UBA52
NM_001033930	UBA52
NM_134440	RFXANK
NM_003721	RFXANK
NM_015965	NDUFA13
NM_025245	PBX4
NR_038198	PBX4
NM_031218	ZNF93
NM_007138	ZNF90
NR_045830	ZNF85
NM_001256173	ZNF85
NM_001256172	ZNF85
NM_001256171	ZNF85
NM_003429	ZNF85
NM_003430	ZNF91
NM_020856	TSHZ3
NM_004364	CEBPA
NM_001806	CEBPG
NM_001252296	CEBPG
NM_005499	UBA2
NM_021175	HAMP
NM_003367	USF2
NM_207291	USF2
NM_001260489	LSR
NM_001260490	LSR
NM_015925	LSR
NM_205834	LSR
NM_205835	LSR
NM_014209	ETV2
NM_014383	ZBTB32
NM_014727	MLL4
NM_139239	NFKBID
NM_001864	COX7A1
NM_006233	POLR2I
NM_001256838	ZNF382
NM_032825	ZNF382
NM_012237	SIRT2
NR_040515	NFKBIB
NR_034146	SIRT2
NM_030593	SIRT2
NM_001193286	SIRT2
NM_002503	NFKBIB
NM_001243116	NFKBIB
NM_003169	SUPT5H
NM_001130824	SUPT5H
NM_003407	ZFP36
NM_001111020	SUPT5H
NM_001130825	SUPT5H
NM_001143832	LEUTX
NM_002446	MAP3K10
NM_203344	SERTAD3
NM_013368	SERTAD3
NM_021913	AXL
NM_001699	AXL
NM_000660	TGFB1
NM_001040283	DMRTC2
NM_001022	RPS19
NM_133328	DEDD2
NM_006494	ERF
NM_021016	PSG3
NM_001260486	ZNF155
NM_001260487	ZNF155
NM_001260488	ZNF155
NM_003445	ZNF155
NM_198089	ZNF155
NM_013398	ZNF224
NM_005178	BCL3
NM_006509	RELB
NM_001130867	ERCC2
NM_000400	ERCC2
NM_001114171	FOSB
NM_006663	PPP1R13L
NM_006732	FOSB
NM_012099	CD3EAP
NM_001142502	PPP1R13L
NM_004497	FOXA3
NM_022462	HIF3A
NM_152796	HIF3A
NM_152795	HIF3A
NM_152794	HIF3A
NM_005184	CALM3
NM_002517	NPAS1
NM_001127242	BBC3
NM_001127241	BBC3
NM_001127240	BBC3
NM_014417	BBC3
NM_001009813	MEIS3
NM_020160	MEIS3
NM_000554	CRX
NM_198479	TPRX1
NM_001352	DBP
NM_182574	MAMSTR
NM_001130915	MAMSTR
NM_033377	CGB1
NM_000146	FTL
NM_033378	CGB2
NM_001256661	TEAD2
NM_001256660	TEAD2
NM_001256659	TEAD2
NM_001256658	TEAD2
NM_003598	TEAD2
NM_001256662	TEAD2
NM_001197128	IRF3
NM_001197127	IRF3
NM_001571	IRF3
NM_001197126	IRF3
NM_001197125	IRF3
NM_001197124	IRF3
NM_001197123	IRF3
NM_001197122	IRF3
NR_045568	IRF3
NM_001193646	ATF5
NM_012068	ATF5
NM_001244000	SPIB
NM_001243999	SPIB
NM_001243998	SPIB
NM_001256647	NR1H2
NM_007121	NR1H2
NM_003121	SPIB
NM_004851	NAPSA
NM_007147	ZNF175
NM_001523	HAS1
NM_021632	ZNF350
NM_018300	ZNF83
NM_001242538	ZNF83
NM_001242531	ZNF83
NM_001105554	ZNF83
NM_001105553	ZNF83
NM_001105552	ZNF83
NM_001105551	ZNF83
NM_001105549	ZNF83
NM_001105550	ZNF83
NM_001012728	DPRX
NR_029866	MIR373
NM_004829	NCR1
NM_001145458	NCR1
NM_001145457	NCR1
NM_001242357	NCR1
NM_001242356	NCR1
NM_013333	EPN1
NM_001130071	EPN1
NM_032836	FIZ1
NM_001130072	EPN1
NM_001253792	ZNF444
NM_024303	ZSCAN5A
NM_001080456	ZSCAN5B
NM_018337	ZNF444
NM_021216	ZNF71
NM_006210	PEG3
NM_001146187	PEG3
NM_001146186	PEG3
NM_001146185	PEG3
NM_001146184	PEG3
NM_003435	ZNF134
NM_152677	ZSCAN4
NM_001085384	ZNF154
NM_133460	ZNF418
NM_007134	ZNF135
NM_182572	ZSCAN1
NM_001164527	ZNF135
NM_003436	ZNF135
NM_001164530	ZNF135
NM_001164529	ZNF135
NM_001145543	ZSCAN18
NM_001145542	ZSCAN18
NM_001145544	ZSCAN18
NM_023926	ZSCAN18
NR_027135	ZSCAN18
NM_003433	ZNF132
NM_005762	TRIM28
NM_198055	MZF1
NM_003422	MZF1
NM_017908	ZNF446
NM_001267033	MZF1
NM_001009608	C20orf94
NM_002895	RBL1
NM_183404	RBL1
NM_015035	ZHX3
NM_001030004	HNF4A
NM_001174088	NCOA3
NM_181659	NCOA3
NM_001030003	HNF4A
NM_006534	NCOA3
NM_001174087	NCOA3
NM_175914	HNF4A
NM_031229	RBCK1
NM_177560	CSNK2A1
NM_006462	RBCK1
NM_033129	SCRT2
NM_001895	CSNK2A1
NM_177559	CSNK2A1
NM_001134338	RNF24
NM_001134337	RNF24
NM_007219	RNF24
NM_017714	TASP1
NM_021067	GINS1
NM_138578	BCL2L1
NM_001191	BCL2L1
NM_001172132	HCK
NM_001172131	HCK
NM_001172130	HCK
NM_001172129	HCK
NM_001172133	HCK
NM_002110	HCK
NM_053041	COMMD7
NM_001099339	COMMD7
NM_001032999	CBFA2T2
NM_001257138	ITCH
NM_031483	ITCH
NM_001257137	ITCH
NM_007186	CEP250
NM_016436	PHF20
NM_002466	MYBL2
NM_006282	STK4
NM_012408	ZMYND8
NM_183047	ZMYND8
NM_183048	ZMYND8
NM_199129	TMEM189
NM_001162505	TMEM189
NR_027889	TMEM189
NM_015339	ADNP
NM_001136021	NFATC2
NM_012340	NFATC2
NM_001258294	NFATC2
NM_001258292	NFATC2
NM_001258295	NFATC2
NM_181442	ADNP
NM_173091	NFATC2
NM_001258297	NFATC2
NM_001258296	NFATC2
NM_173485	TSHZ2
NM_001193421	TSHZ2
NM_001719	BMP7
NM_080618	CTCFL
NM_003185	TAF4
NM_006602	TCFL5
NM_006943	SOX12
NM_021158	TRIB3
NM_004609	TCF15
NM_001110514	EBF4
NM_001206491	MAVS
NM_020746	MAVS
NR_037921	MAVS
NM_001080121	PRNP
NM_001080123	PRNP
NM_183079	PRNP
NM_001080122	PRNP
NM_000311	PRNP
NM_002592	PCNA
NM_182649	PCNA
NM_001200	BMP2
NM_004587	RRBP1
NM_001042576	RRBP1
NM_021220	OVOL2
NM_001083330	ZNF133
NM_003434	ZNF133
NM_006466	POLR3F
NM_002196	INSM1
NM_002509	NKX2-2
NM_033176	NKX2-4
NM_021784	FOXA2
NM_153675	FOXA2
NM_001256271	VSX1
NM_001256272	VSX1
NM_199425	VSX1
NR_045951	VSX1
NM_014588	VSX1
NR_045948	VSX1
NM_002165	ID1
NM_181353	ID1
NM_004118	FOXS1
NM_002657	PLAGL2
NM_001039709	CBFA2T2
NM_005093	CBFA2T2
NM_005225	E2F1
NM_001242539	NCOA6
NM_014071	NCOA6
NM_181466	EIF6
NM_002212	EIF6
NM_181468	EIF6
NM_016558	SCAND1
NM_033630	SCAND1
NM_021809	TGIF2
NM_001199515	TGIF2
NM_001199514	TGIF2
NM_001199513	TGIF2
NM_021081	GHRH
NM_001184731	GHRH
NM_005461	MAFB
NM_032107	L3MBTL1
NM_015478	L3MBTL1
NM_178849	HNF4A
NM_000457	HNF4A
NM_178850	HNF4A
NM_001258355	HNF4A
NM_006809	TOMM34
NM_014276	RBPJL
NM_004994	MMP9
NM_001250	CD40
NM_152854	CD40
NM_005985	SNAI1
NM_001032288	UBE2V1
NM_001257393	UBE2V1
NM_199144	UBE2V1
NM_021988	UBE2V1
NM_022442	UBE2V1
NM_001257396	UBE2V1
NM_001257395	UBE2V1
NM_001257399	UBE2V1
NM_001257398	UBE2V1
NM_001257397	UBE2V1
NM_001257394	UBE2V1
NR_047554	UBE2V1
NR_047555	UBE2V1
NR_047556	UBE2V1
NR_047553	UBE2V1
NM_005194	CEBPB
NM_020436	SALL4
NM_006526	ZNF217
NM_003222	TFAP2C
NM_002591	PCK1
NM_198976	TH1L
NM_002792	PSMA7
NM_005560	LAMA5
NM_080473	GATA5
NM_001193369	DIDO1
NM_001193370	DIDO1
NM_022105	DIDO1
NM_033081	DIDO1
NM_080797	DIDO1
NM_080796	DIDO1
NM_001256358	PTK6
NM_005975	PTK6
NM_020062	SLC2A4RG
NM_181485	ZGPAT
NM_001195654	ZGPAT
NM_001195653	ZGPAT
NM_001083113	ZGPAT
NM_032527	ZGPAT
NM_003195	TCEA2
NM_198723	TCEA2
NM_018419	SOX18
NM_004535	MYT1
NM_201414	APP
NM_001204302	APP
