Gene Id	Gene Symbol	Entrez ID	Chromosome	Transcription Start	Transcription End
uc003osc.2	TRERF1	55809	chr6	42192668	42418999
uc011duq.1	TRERF1	55809	chr6	42192668	42237586
uc010jxu.1	TRERF1	55809	chr6	42237236	42419865
uc003oxe.1	NFKBIE	4794	chr6	44225902	44233525
uc003oxo.3	SUPT3H	8464	chr6	44796469	45345670
uc003oxp.3	SUPT3H	8464	chr6	44796469	45345670
uc003oxn.1	SUPT3H	8464	chr6	44777053	45345670
uc011dvv.2	SUPT3H	8464	chr6	44796469	45345670
uc011dvw.2	SUPT3H	8464	chr6	44797500	45073750
uc003pbp.3	GCM1	8521	chr6	52991759	53013624
uc010jzr.2	GCM1	8521	chr6	52996388	53013624
uc021zbz.1	HMGN3	9324	chr6	79910961	79944455
uc003pit.3	HMGN3	9324	chr6	79910961	79944455
uc003pis.3	HMGN3	9324	chr6	79910961	79944455
uc003piu.2	HMGN3	9324	chr6	79910961	79944455
uc011eab.2	BACH2	60468	chr6	90636246	91006627
uc003pnw.3	BACH2	60468	chr6	90636246	91006627
uc010kch.3	BACH2	60468	chr6	90659874	91006627
uc003pnz.1	MAP3K7	6885	chr6	91225352	91296907
uc003pob.1	MAP3K7	6885	chr6	91225352	91296907
uc003poa.1	MAP3K7	6885	chr6	91225352	91296907
uc003poc.1	MAP3K7	6885	chr6	91225352	91296907
uc003pny.1	MAP3K7	6885	chr6	91225352	91246937
uc003pqj.4	SIM1	6492	chr6	100836749	100911811
uc021zdg.1	SIM1	6492	chr6	100836749	100911811
uc010kcu.3	SIM1	6492	chr6	100836749	100912805
uc003pwe.2	HDAC2	3066	chr6	114257319	114292359
uc003pwd.2	HDAC2	3066	chr6	114257319	114292359
uc003pwc.2	HDAC2	3066	chr6	114257319	114291888
uc003qcq.3	MED23	9439	chr6	131895105	131949363
uc003qcs.1	MED23	9439	chr6	131907872	131949363
uc003qct.1	MED23	9439	chr6	131919390	131949363
uc011ecb.1	MED23	9439	chr6	131923357	131949363
uc011eca.1	MED23	9439	chr6	131915238	131931386
uc003qcr.1	MED23	9439	chr6	131907872	131914311
uc003qeo.4	SGK1	6446	chr6	134490383	134639196
uc011ecw.2	SGK1	6446	chr6	134490383	134499010
uc003qen.4	SGK1	6446	chr6	134490383	134496034
uc011ecv.2	SGK1	6446	chr6	134490383	134497070
uc011ect.2	SGK1	6446	chr6	134490383	134495999
uc011ecu.2	SGK1	6446	chr6	134490383	134496034
uc003qep.3	SGK1	6446	chr6	134580930	134639196
uc021zfz.1	CITED2	10370	chr6	139693396	139695350
uc003qip.1	CITED2	10370	chr6	139693396	139695785
uc021zga.1	CITED2	10370	chr6	139693396	139695499
uc003quu.1	T	6862	chr6	166571085	166582131
uc003quv.1	T	6862	chr6	166571085	166582131
uc003qut.1	T	6862	chr6	166571085	166581365
uc011emr.2	TNF	7124	chr6_apd_hap1	2859026	2860830
uc011eih.2	GABBR1	2550	chr6_apd_hap1	873546	904496
uc011eii.2	GABBR1	2550	chr6_apd_hap1	873546	904496
uc011eig.2	GABBR1	2550	chr6_apd_hap1	873546	899540
uc011eij.2	GABBR1	2550	chr6_apd_hap1	873546	904496
uc011eid.2	GABBR1	2550	chr6_apd_hap1	826900	899540
uc011eik.1	GABBR1	2550	chr6_apd_hap1	879920	903697
uc011eqh.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqg.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc021zjr.1	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqm.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eql.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqb.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqc.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011epy.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqj.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqf.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqd.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqi.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc021zjo.1	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqk.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc021zjp.1	AGER	177	chr6_apd_hap1	3463485	3466840
uc021zjq.1	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqa.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011epz.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqn.2	AGER	177	chr6_apd_hap1	3464564	3466840
uc021zjm.1	AGER	177	chr6_apd_hap1	3463485	3466762
uc011eqo.2	AGER	177	chr6_apd_hap1	3465085	3466840
uc021zjn.1	AGER	177	chr6_apd_hap1	3463485	3466762
uc011eqe.2	AGER	177	chr6_apd_hap1	3463485	3466840
uc011eqp.2	AGER	177	chr6_apd_hap1	3465620	3466840
uc011eqq.2	AGER	177	chr6_apd_hap1	3465986	3466840
uc011eqr.1	PBX2	5089	chr6_apd_hap1	3467250	3472701
uc011eqs.2	PBX2	5089	chr6_apd_hap1	3469487	3472701
uc011fap.1	GTF2H4	2968	chr6_cox_hap2	2388051	2394889
uc011fam.1	GTF2H4	2968	chr6_cox_hap2	2388051	2391966
uc011fan.1	GTF2H4	2968	chr6_cox_hap2	2388051	2391966
uc011fbu.2	TCF19	6941	chr6_cox_hap2	2641059	2646745
uc011fbv.2	TCF19	6941	chr6_cox_hap2	2641059	2646745
uc011fdx.2	NFKBIL1	4795	chr6_cox_hap2	3025006	3036248
uc011fdw.2	NFKBIL1	4795	chr6_cox_hap2	3025006	3036248
uc011fdt.2	NFKBIL1	4795	chr6_cox_hap2	3024282	3036248
uc011fdu.2	NFKBIL1	4795	chr6_cox_hap2	3024282	3036248
uc011fdv.1	NFKBIL1	4795	chr6_cox_hap2	3024282	3037319
uc011fee.2	TNF	7124	chr6_cox_hap2	3052965	3055728
uc011fef.2	TNF	7124	chr6_cox_hap2	3053907	3055728
uc011ffv.1	CSNK2B	1460	chr6_cox_hap2	3143276	3147463
uc021zlh.1	CSNK2B	1460	chr6_cox_hap2	3143276	3146497
uc011ffu.1	CSNK2B	1460	chr6_cox_hap2	3143276	3146227
uc011fft.1	CSNK2B	1460	chr6_cox_hap2	3143276	3145227
uc011eta.2	SCAND3	114821	chr6_cox_hap2	61610	77316
uc011euf.1	GABBR1	2550	chr6_cox_hap2	1088813	1119772
uc011eug.1	GABBR1	2550	chr6_cox_hap2	1088813	1119772
uc011eue.1	GABBR1	2550	chr6_cox_hap2	1088813	1114815
uc011euh.1	GABBR1	2550	chr6_cox_hap2	1088813	1119772
uc011eub.2	GABBR1	2550	chr6_cox_hap2	1042198	1114815
uc011eui.1	GABBR1	2550	chr6_cox_hap2	1095186	1118972
uc011fby.2	POU5F1	5460	chr6_cox_hap2	2646866	2653222
uc011fbx.2	POU5F1	5460	chr6_cox_hap2	2646866	2649380
uc021zkv.1	POU5F1	5460	chr6_cox_hap2	2646866	2649380
uc011fbw.2	POU5F1	5460	chr6_cox_hap2	2646866	2648335
uc011fko.2	ATF6B	1388	chr6_cox_hap2	3553706	3566677
uc011fkp.2	ATF6B	1388	chr6_cox_hap2	3553706	3566677
uc011fkq.2	ATF6B	1388	chr6_cox_hap2	3555475	3558859
uc011fks.2	ATF6B	1388	chr6_cox_hap2	3558907	3566677
uc011fkr.2	ATF6B	1388	chr6_cox_hap2	3558907	3566195
uc011fkn.1	ATF6B	1388	chr6_cox_hap2	3536234	3556477
uc011fma.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011flz.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc021zlw.1	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fmf.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fme.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011flu.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011flv.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011flr.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fmc.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fly.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011flw.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fmb.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc021zlt.1	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fmd.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc021zlu.1	AGER	177	chr6_cox_hap2	3619425	3622780
uc021zlv.1	AGER	177	chr6_cox_hap2	3619425	3622780
uc011flt.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fls.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fmg.2	AGER	177	chr6_cox_hap2	3620504	3622780
uc021zlr.1	AGER	177	chr6_cox_hap2	3619425	3622702
uc011fmh.2	AGER	177	chr6_cox_hap2	3621025	3622780
uc021zls.1	AGER	177	chr6_cox_hap2	3619425	3622702
uc011flx.2	AGER	177	chr6_cox_hap2	3619425	3622780
uc011fmi.2	AGER	177	chr6_cox_hap2	3621560	3622780
uc011fmj.2	AGER	177	chr6_cox_hap2	3621926	3622780
uc011fmk.1	PBX2	5089	chr6_cox_hap2	3623190	3628641
uc011fml.2	PBX2	5089	chr6_cox_hap2	3625427	3628641
uc011fnt.2	HLA-DQB1	3119	chr6_cox_hap2	4072510	4080111
uc011fnu.2	HLA-DQB1	3119	chr6_cox_hap2	4074116	4080111
uc011fnv.2	HLA-DQB1	3119	chr6_cox_hap2	4074760	4080111
uc011fpt.2	RXRB	6257	chr6_cox_hap2	4605200	4612266
uc011fpu.2	RXRB	6257	chr6_cox_hap2	4605200	4612266
uc011fpw.2	RXRB	6257	chr6_cox_hap2	4605200	4612464
uc011fpz.1	RXRB	6257	chr6_cox_hap2	4607397	4612266
uc011fpx.1	RXRB	6257	chr6_cox_hap2	4607223	4612266
uc011fqa.1	RXRB	6257	chr6_cox_hap2	4607397	4612266
uc011fpy.1	RXRB	6257	chr6_cox_hap2	4607397	4610182
uc011frn.2	DAXX	1616	chr6_cox_hap2	4730148	4734611
uc011fro.2	DAXX	1616	chr6_cox_hap2	4730148	4734611
uc011frp.2	DAXX	1616	chr6_cox_hap2	4730148	4734611
uc011frm.2	DAXX	1616	chr6_cox_hap2	4730148	4734611
uc021zmo.1	DAXX	1616	chr6_cox_hap2	4730148	4733567
uc021zmp.1	DAXX	1616	chr6_cox_hap2	4730148	4733567
uc011frq.1	DAXX	1616	chr6_cox_hap2	4731745	4734611
uc011fzb.1	GTF2H4	2968	chr6_dbb_hap3	2170088	2176926
uc011fyy.1	GTF2H4	2968	chr6_dbb_hap3	2170088	2174003
uc011fyz.1	GTF2H4	2968	chr6_dbb_hap3	2170088	2174003
uc011gag.2	TCF19	6941	chr6_dbb_hap3	2423430	2429116
uc011gah.2	TCF19	6941	chr6_dbb_hap3	2423430	2429116
uc011gbu.2	NFKBIL1	4795	chr6_dbb_hap3	2800925	2812171
uc011gbt.2	NFKBIL1	4795	chr6_dbb_hap3	2800925	2812171
uc011gbq.2	NFKBIL1	4795	chr6_dbb_hap3	2800201	2812171
uc011gbr.2	NFKBIL1	4795	chr6_dbb_hap3	2800201	2812171
uc011gbs.1	NFKBIL1	4795	chr6_dbb_hap3	2800201	2813242
uc011gcb.2	TNF	7124	chr6_dbb_hap3	2828890	2831653
uc011gcc.2	TNF	7124	chr6_dbb_hap3	2829832	2831653
uc011gds.1	CSNK2B	1460	chr6_dbb_hap3	2919235	2923423
uc021znn.1	CSNK2B	1460	chr6_dbb_hap3	2919235	2922457
uc011gdr.1	CSNK2B	1460	chr6_dbb_hap3	2919235	2922187
uc011gdq.1	CSNK2B	1460	chr6_dbb_hap3	2919235	2921187
uc011fsq.2	GABBR1	2550	chr6_dbb_hap3	873361	904320
uc011fsr.2	GABBR1	2550	chr6_dbb_hap3	873361	904320
uc011fsp.2	GABBR1	2550	chr6_dbb_hap3	873361	899363
uc011fss.2	GABBR1	2550	chr6_dbb_hap3	873361	904320
uc011fsm.2	GABBR1	2550	chr6_dbb_hap3	826739	899363
uc011fst.1	GABBR1	2550	chr6_dbb_hap3	879734	903520
uc011gak.2	POU5F1	5460	chr6_dbb_hap3	2429237	2435593
uc011gaj.2	POU5F1	5460	chr6_dbb_hap3	2429237	2431751
uc021znh.1	POU5F1	5460	chr6_dbb_hap3	2429237	2431751
uc011gai.2	POU5F1	5460	chr6_dbb_hap3	2429237	2430706
uc011git.2	ATF6B	1388	chr6_dbb_hap3	3362218	3375189
uc011giu.2	ATF6B	1388	chr6_dbb_hap3	3362218	3375189
uc011giv.2	ATF6B	1388	chr6_dbb_hap3	3363987	3367371
uc011gix.2	ATF6B	1388	chr6_dbb_hap3	3367419	3375189
uc011giw.2	ATF6B	1388	chr6_dbb_hap3	3367419	3374707
uc011gis.1	ATF6B	1388	chr6_dbb_hap3	3344767	3364989
uc011gly.2	RXRB	6257	chr6_dbb_hap3	4442671	4449739
uc011glz.2	RXRB	6257	chr6_dbb_hap3	4442671	4449739
uc011gmb.2	RXRB	6257	chr6_dbb_hap3	4442671	4449937
uc011gme.1	RXRB	6257	chr6_dbb_hap3	4444868	4449739
uc011gmc.1	RXRB	6257	chr6_dbb_hap3	4444694	4449739
uc011gmf.1	RXRB	6257	chr6_dbb_hap3	4444868	4449739
uc011gmd.1	RXRB	6257	chr6_dbb_hap3	4444868	4447653
uc011gns.2	DAXX	1616	chr6_dbb_hap3	4567657	4572120
uc011gnt.2	DAXX	1616	chr6_dbb_hap3	4567657	4572120
uc011gnu.2	DAXX	1616	chr6_dbb_hap3	4567657	4572120
uc011gnr.2	DAXX	1616	chr6_dbb_hap3	4567657	4572120
uc021zom.1	DAXX	1616	chr6_dbb_hap3	4567657	4571076
uc021zon.1	DAXX	1616	chr6_dbb_hap3	4567657	4571076
uc011gnv.1	DAXX	1616	chr6_dbb_hap3	4569254	4572120
uc011gve.1	GTF2H4	2968	chr6_mann_hap4	2224055	2230893
uc011gvb.1	GTF2H4	2968	chr6_mann_hap4	2224055	2227970
uc011gvc.1	GTF2H4	2968	chr6_mann_hap4	2224055	2227970
uc011gwh.2	TCF19	6941	chr6_mann_hap4	2474680	2480336
uc011gwi.2	TCF19	6941	chr6_mann_hap4	2474680	2480336
uc011gyd.2	NFKBIL1	4795	chr6_mann_hap4	2858243	2869496
uc011gyc.2	NFKBIL1	4795	chr6_mann_hap4	2858243	2869496
uc011gxz.2	NFKBIL1	4795	chr6_mann_hap4	2857519	2869496
uc011gya.2	NFKBIL1	4795	chr6_mann_hap4	2857519	2869496
uc011gyb.1	NFKBIL1	4795	chr6_mann_hap4	2857519	2870567
uc011gyk.2	TNF	7124	chr6_mann_hap4	2886233	2888996
uc011gyl.2	TNF	7124	chr6_mann_hap4	2887175	2888996
uc011gzy.1	CSNK2B	1460	chr6_mann_hap4	2976546	2980733
uc021zpl.1	CSNK2B	1460	chr6_mann_hap4	2976546	2979767
uc011gzx.1	CSNK2B	1460	chr6_mann_hap4	2976546	2979497
uc011gzw.1	CSNK2B	1460	chr6_mann_hap4	2976546	2978497
uc011gow.2	GABBR1	2550	chr6_mann_hap4	873028	903954
uc011gox.2	GABBR1	2550	chr6_mann_hap4	873028	903954
uc011gov.2	GABBR1	2550	chr6_mann_hap4	873028	898992
uc011goy.2	GABBR1	2550	chr6_mann_hap4	873028	903954
uc011gos.2	GABBR1	2550	chr6_mann_hap4	826390	898992
uc011goz.1	GABBR1	2550	chr6_mann_hap4	879402	903154
uc011gwl.2	POU5F1	5460	chr6_mann_hap4	2480457	2486814
uc011gwk.2	POU5F1	5460	chr6_mann_hap4	2480457	2482971
uc021zpb.1	POU5F1	5460	chr6_mann_hap4	2480457	2482971
uc011gwj.2	POU5F1	5460	chr6_mann_hap4	2480457	2481926
uc011hdg.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdf.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc021zpy.1	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdl.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdk.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hda.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdb.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hcx.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdi.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hde.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdc.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdh.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc021zpv.1	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdj.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc021zpw.1	AGER	177	chr6_mann_hap4	3491568	3494923
uc021zpx.1	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hcz.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hcy.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdm.2	AGER	177	chr6_mann_hap4	3492647	3494923
uc021zpt.1	AGER	177	chr6_mann_hap4	3491568	3494845
uc011hdn.2	AGER	177	chr6_mann_hap4	3493168	3494923
uc021zpu.1	AGER	177	chr6_mann_hap4	3491568	3494845
uc011hdd.2	AGER	177	chr6_mann_hap4	3491568	3494923
uc011hdo.2	AGER	177	chr6_mann_hap4	3493703	3494923
uc011hdp.2	AGER	177	chr6_mann_hap4	3494069	3494923
uc011hdq.1	PBX2	5089	chr6_mann_hap4	3495333	3500784
uc011hdr.2	PBX2	5089	chr6_mann_hap4	3497570	3500784
uc011hgn.2	RXRB	6257	chr6_mann_hap4	4618679	4625748
uc011hgo.2	RXRB	6257	chr6_mann_hap4	4618679	4625748
uc011hgq.2	RXRB	6257	chr6_mann_hap4	4618679	4625946
uc011hgt.1	RXRB	6257	chr6_mann_hap4	4620877	4625748
uc011hgr.1	RXRB	6257	chr6_mann_hap4	4620703	4625748
uc011hgu.1	RXRB	6257	chr6_mann_hap4	4620877	4625748
uc011hgs.1	RXRB	6257	chr6_mann_hap4	4620877	4623662
uc011hnp.1	GTF2H4	2968	chr6_mcf_hap5	2257931	2264769
uc011hnm.1	GTF2H4	2968	chr6_mcf_hap5	2257931	2261846
uc011hnn.1	GTF2H4	2968	chr6_mcf_hap5	2257931	2261846
uc011hos.2	TCF19	6941	chr6_mcf_hap5	2508259	2513915
uc011hot.2	TCF19	6941	chr6_mcf_hap5	2508259	2513915
uc011hqt.2	NFKBIL1	4795	chr6_mcf_hap5	2895094	2906339
uc011hqs.2	NFKBIL1	4795	chr6_mcf_hap5	2895094	2906339
uc011hqp.2	NFKBIL1	4795	chr6_mcf_hap5	2894370	2906339
uc011hqq.2	NFKBIL1	4795	chr6_mcf_hap5	2894370	2906339
uc011hqr.1	NFKBIL1	4795	chr6_mcf_hap5	2894370	2907410
uc011hra.2	TNF	7124	chr6_mcf_hap5	2923055	2925818
uc011hrb.2	TNF	7124	chr6_mcf_hap5	2923997	2925818
uc011hsr.1	CSNK2B	1460	chr6_mcf_hap5	3013336	3017523
uc021zrv.1	CSNK2B	1460	chr6_mcf_hap5	3013336	3016557
uc011hsq.1	CSNK2B	1460	chr6_mcf_hap5	3013336	3016287
uc011hsp.1	CSNK2B	1460	chr6_mcf_hap5	3013336	3015287
uc011hid.2	GABBR1	2550	chr6_mcf_hap5	873207	904163
uc011hie.2	GABBR1	2550	chr6_mcf_hap5	873207	904163
uc011hic.2	GABBR1	2550	chr6_mcf_hap5	873207	899207
uc011hif.2	GABBR1	2550	chr6_mcf_hap5	873207	904163
uc011hhz.2	GABBR1	2550	chr6_mcf_hap5	826600	899207
uc011hig.1	GABBR1	2550	chr6_mcf_hap5	879580	903363
uc011how.2	POU5F1	5460	chr6_mcf_hap5	2514036	2520393
uc011hov.2	POU5F1	5460	chr6_mcf_hap5	2514036	2516550
uc021zro.1	POU5F1	5460	chr6_mcf_hap5	2514036	2516550
uc011hou.2	POU5F1	5460	chr6_mcf_hap5	2514036	2515505
uc011hxb.2	ATF6B	1388	chr6_mcf_hap5	3462872	3475845
uc011hxc.2	ATF6B	1388	chr6_mcf_hap5	3462872	3475845
uc011hxe.2	ATF6B	1388	chr6_mcf_hap5	3468073	3475845
uc011hxd.1	ATF6B	1388	chr6_mcf_hap5	3464641	3468025
uc011hxa.1	ATF6B	1388	chr6_mcf_hap5	3445406	3465643
uc011hym.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyl.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc021zsm.1	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyr.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyq.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyg.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyh.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyd.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyo.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyk.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyi.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyn.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc021zsj.1	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyp.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc021zsk.1	AGER	177	chr6_mcf_hap5	3528571	3531926
uc021zsl.1	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyf.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hye.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hys.2	AGER	177	chr6_mcf_hap5	3529650	3531926
uc021zsh.1	AGER	177	chr6_mcf_hap5	3528571	3531848
uc011hyt.2	AGER	177	chr6_mcf_hap5	3530171	3531926
uc021zsi.1	AGER	177	chr6_mcf_hap5	3528571	3531848
uc011hyj.2	AGER	177	chr6_mcf_hap5	3528571	3531926
uc011hyu.2	AGER	177	chr6_mcf_hap5	3530706	3531926
uc011hyv.2	AGER	177	chr6_mcf_hap5	3531072	3531926
uc011hyw.1	PBX2	5089	chr6_mcf_hap5	3532336	3537787
uc011hyx.2	PBX2	5089	chr6_mcf_hap5	3534573	3537787
uc011ibu.2	RXRB	6257	chr6_mcf_hap5	4635128	4642193
uc011ibv.2	RXRB	6257	chr6_mcf_hap5	4635128	4642193
uc011ibx.2	RXRB	6257	chr6_mcf_hap5	4635128	4642391
uc011ica.1	RXRB	6257	chr6_mcf_hap5	4637325	4642193
uc011iby.1	RXRB	6257	chr6_mcf_hap5	4637151	4642193
uc011icb.1	RXRB	6257	chr6_mcf_hap5	4637325	4642193
uc011ibz.1	RXRB	6257	chr6_mcf_hap5	4637325	4640108
uc011ido.2	DAXX	1616	chr6_mcf_hap5	4760077	4764535
uc011idp.2	DAXX	1616	chr6_mcf_hap5	4760077	4764535
uc011idq.2	DAXX	1616	chr6_mcf_hap5	4760077	4764535
uc011idn.2	DAXX	1616	chr6_mcf_hap5	4760077	4764535
uc021ztd.1	DAXX	1616	chr6_mcf_hap5	4760077	4763493
uc021zte.1	DAXX	1616	chr6_mcf_hap5	4760077	4763493
uc011idr.1	DAXX	1616	chr6_mcf_hap5	4761671	4764535
uc011ild.1	GTF2H4	2968	chr6_qbl_hap6	2168961	2175799
uc011ila.1	GTF2H4	2968	chr6_qbl_hap6	2168961	2172876
uc011ilb.1	GTF2H4	2968	chr6_qbl_hap6	2168961	2172876
uc011imf.2	TCF19	6941	chr6_qbl_hap6	2422153	2427844
uc011img.2	TCF19	6941	chr6_qbl_hap6	2422153	2427844
uc011iod.2	NFKBIL1	4795	chr6_qbl_hap6	2809022	2820269
uc011ioc.2	NFKBIL1	4795	chr6_qbl_hap6	2809022	2820269
uc011inz.2	NFKBIL1	4795	chr6_qbl_hap6	2808298	2820269
uc011ioa.2	NFKBIL1	4795	chr6_qbl_hap6	2808298	2820269
uc011iob.1	NFKBIL1	4795	chr6_qbl_hap6	2808298	2821340
uc011iok.2	TNF	7124	chr6_qbl_hap6	2836987	2839752
uc011iol.2	TNF	7124	chr6_qbl_hap6	2837931	2839752
uc011iqb.1	CSNK2B	1460	chr6_qbl_hap6	2927299	2931486
uc021zug.1	CSNK2B	1460	chr6_qbl_hap6	2927299	2930520
uc011iqa.1	CSNK2B	1460	chr6_qbl_hap6	2927299	2930250
uc011ipz.1	CSNK2B	1460	chr6_qbl_hap6	2927299	2929250
uc011ies.2	GABBR1	2550	chr6_qbl_hap6	873335	904294
uc011iet.2	GABBR1	2550	chr6_qbl_hap6	873335	904294
uc011ier.2	GABBR1	2550	chr6_qbl_hap6	873335	899337
uc011ieu.2	GABBR1	2550	chr6_qbl_hap6	873335	904294
uc011ieo.2	GABBR1	2550	chr6_qbl_hap6	826706	899337
uc011iev.1	GABBR1	2550	chr6_qbl_hap6	879708	903494
uc011imj.2	POU5F1	5460	chr6_qbl_hap6	2427965	2434320
uc011imi.2	POU5F1	5460	chr6_qbl_hap6	2427965	2430479
uc021ztw.1	POU5F1	5460	chr6_qbl_hap6	2427965	2430479
uc011imh.2	POU5F1	5460	chr6_qbl_hap6	2427965	2429434
uc011ivr.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivq.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc021zuv.1	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivw.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivv.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivl.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivm.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivi.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivt.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivp.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivn.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivs.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc021zus.1	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivu.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc021zut.1	AGER	177	chr6_qbl_hap6	3409764	3413119
uc021zuu.1	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivk.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivj.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivx.2	AGER	177	chr6_qbl_hap6	3410843	3413119
uc021zuq.1	AGER	177	chr6_qbl_hap6	3409764	3413041
uc011ivy.2	AGER	177	chr6_qbl_hap6	3411364	3413119
uc021zur.1	AGER	177	chr6_qbl_hap6	3409764	3413041
uc011ivo.2	AGER	177	chr6_qbl_hap6	3409764	3413119
uc011ivz.2	AGER	177	chr6_qbl_hap6	3411899	3413119
uc011iwa.2	AGER	177	chr6_qbl_hap6	3412265	3413119
uc011iwb.1	PBX2	5089	chr6_qbl_hap6	3413529	3418981
uc011iwc.2	PBX2	5089	chr6_qbl_hap6	3415766	3418981
uc011ixi.2	HLA-DQB1	3119	chr6_qbl_hap6	3858964	3866565
uc011ixj.2	HLA-DQB1	3119	chr6_qbl_hap6	3860570	3866565
uc011ixk.2	HLA-DQB1	3119	chr6_qbl_hap6	3861214	3866565
uc011izg.2	RXRB	6257	chr6_qbl_hap6	4393586	4400655
uc011izh.2	RXRB	6257	chr6_qbl_hap6	4393586	4400655
uc011izj.2	RXRB	6257	chr6_qbl_hap6	4393586	4400853
uc011izm.1	RXRB	6257	chr6_qbl_hap6	4395784	4400655
uc011izk.1	RXRB	6257	chr6_qbl_hap6	4395610	4400655
